random_09,random_002,random_010,random_011,random_001,random_000
-0.7972857184923667,-48.1232,-0.8314319665146305,-0.5937582531841823,63,-5.64659
-0.1387205806335404,-41.905,-0.8539665516222967,-0.7531031600261371,98,-2.89091
-0.2273290250804897,-55.6334,-0.5678935424998914,-0.722030116841235,67,-22.9385
-0.6787111536790696,-38.4969,-0.4071067831747488,-0.3815609059680881,75,-12.0884
-0.3270266716145105,-51.5046,-0.0510358751701441,-0.7155299827307946,51,-30.9092
-0.2960525269026866,-46.0032,-0.4276480182538595,-0.1180936745429156,99,-4.88347
-0.0796770207314548,-47.7873,-0.1236882743514301,-0.2784136160024205,16,-20.0882
-0.2826840410364365,-49.0487,-0.5409417837491928,-0.3860847618148848,14,-23.1386
-0.1317528050029766,-44.2555,-0.7148725053250206,-0.0978499478702557,32,-21.9102
-0.5458770355537031,-44.4441,-0.1262560091987434,-0.6537411972681842,12,-22.6717
-0.0464351059371258,-36.6615,-0.6161491135324405,-0.1252771705092158,82,-9.75487
-0.7391999007365677,-49.0637,-0.6385442623041051,-0.2098790596220573,63,-7.65463
-0.92554607633047,-42.5178,-0.0351207911408599,-0.6215352290061817,31,-20.6686
-0.9709556368627144,-51.4259,-0.2970730458146716,-0.4850844555242971,43,-23.4153
-0.497326274175503,-49.1847,-0.3456773094456749,-0.0963173102636706,34,-18.4357
-0.4766449562822439,-49.8285,-0.5580728051803441,-0.9630970623700648,43,-24.1548
-0.6900049596550377,-51.7856,-0.3478018611469785,-0.7182354944497015,43,-24.3132
-0.1952617451874139,-46.1484,-0.5674517794500609,-0.924075362878396,34,-19.0268
-0.2164870618838694,-58.3425,-0.3322683492482495,-0.1942252940745751,65,-15.4641
-0.8981978339516956,-48.7188,-0.3195068801191789,-0.6291217913473419,47,-26.3754
-0.0272123296459322,-35.7552,-0.6904383001877716,-0.2501182403711203,83,-6.82813
-0.0647531052730776,-49.4918,-0.3821599694179073,-0.2235016668014097,48,-28.9356
-0.7766273724889876,-48.178,-0.1143015299907669,-0.6439702400062189,16,-21.7845
-0.7006772591775037,-47.3842,-0.2413978431153776,-0.5174752524835423,19,-22.3572
-0.5835115304259987,-40.831,-0.5920491842870019,-0.3444970213130031,88,-4.74567
-0.6477615045962485,-44.7665,-0.2119735574768019,-0.96960471566012,98,-3.45214
-0.1034017955802906,-50.9291,-0.6476169345705752,-0.6716179203494624,51,-29.6168
-0.0093779029336864,-40.1359,-0.8831429623504635,-0.0560350946733896,88,-7.21319
-0.6475570232982819,-40.494,-0.2111883360941502,-0.513776687049267,87,-7.57073
-0.1588704428806185,-42.3326,-0.451420289940951,-0.6272656510377026,22,-22.8697
-0.8001420060744189,-52.5021,-0.3000136406338124,-0.5155437527900565,44,-23.9315
-0.2081649853753717,-35.7498,-0.0371777867759154,-0.3669460933071826,83,-6.54848
-0.5935687852873383,-39.419,-0.8689602134034056,-0.2177154932210276,73,-15.2651
-0.7262310769401171,-52.2975,-0.4475075265173062,-0.5063705772698944,54,-27.3978
-0.6404251359328533,-39.0471,-0.4051485014672576,-0.4948787805265097,85,-4.41229
-0.6507279331415874,-39.0038,-0.7931590118123159,-0.264008066883636,75,-13.0716
-0.5303243943912046,-37.6201,-0.8129321619087835,-0.155291627469421,79,-11.2614
-0.5143360208189504,-49.4047,-0.1269431070356877,-0.2921118812057334,41,-25.5859
-0.2904107541961286,-45.1671,-0.0334388979128027,-0.742471965191402,37,-19.9405
-0.3128577753906202,-46.9438,-0.3185615840644744,-0.7259305262365711,34,-19.5902
-0.3199839309038916,-46.9401,-0.1598289658049082,-0.9824181250298992,35,-21.359
-0.0991068167164418,-50.466,-0.8178697370572041,-0.9406216793404598,14,-21.7728
-0.2094035448299983,-45.5373,-0.8599677760864223,-0.6490759594765726,37,-20.2863
-0.2561706877841559,-37.0577,-0.4461535374216507,-0.2411514456973659,87,-8.41519
-0.8302195698938867,-46.1421,-0.9693204099080588,-0.6975361445400541,35,-21.3572
-0.3085227134082344,-43.1118,-0.5122994340318283,-0.9701476413470488,24,-22.2283
-0.6819745051533914,-48.9135,-0.4430486341407996,-0.3792432076202809,14,-22.031
-0.3260936912471404,-35.6977,-0.0479226864831741,-0.857873369162051,83,-6.96396
-0.841149869593381,-37.1252,-0.5475656319059697,-0.348791831229805,84,-4.95254
-0.1558392617814967,-37.3251,-0.2197822050665517,-0.1183529401882879,79,-10.758
-0.6012237320258067,-36.9404,-0.225428325598652,-0.522981124664473,83,-7.11702
-0.2923260946701866,-35.9313,-0.1180410265949531,-0.5994998417562304,83,-7.04789
-0.5930923310948086,-44.6992,-0.5434485162788782,-0.6685393269552742,12,-22.5786
-0.9958060187282424,-48.6681,-0.7261918350119926,-0.9087413328704372,14,-22.6672
-0.3244986456558737,-56.8437,-0.7547994283454834,-0.2354317666347151,65,-14.4472
-0.3594167871078488,-51.5563,-0.2133343583686233,-0.0446293239923611,64,-16.3837
-0.4297683480509616,-35.1608,-0.3604889726762708,-0.0214745797760426,84,-6.18831
-0.1247423579666162,-42.8292,-0.9351479315634162,-0.2472266746855518,32,-21.6083
-0.0373622674741165,-42.5533,-0.4266872302152447,-0.8696591078826116,33,-17.8666
-0.8752392878376447,-46.1043,-0.4954879173951158,-0.2209092039970205,38,-15.9187
-0.2951127941202401,-59.4568,-0.3211656676869318,-0.2640958654408334,66,-10.1723
-0.2446248422012289,-63.0325,-0.7139464063207344,-0.6500329520501533,69,-9.90571
-0.8238293615689194,-48.7904,-0.392377160096609,-0.8299606194209169,17,-21.1872
-0.6158803828342743,-51.5839,-0.5667064608050274,-0.231334334944455,43,-24.3857
-0.9694579889375629,-41.8846,-0.3723280174977643,-0.5949467898833716,22,-22.7528
-0.6223069295451,-49.0215,-0.3062060989752893,-0.4539566249015208,48,-28.2448
-0.7589873785890092,-40.1653,-0.8873024286692159,-0.3367286454356374,88,-6.3165
-0.1739476894751294,-41.7822,-0.9956426154553244,-0.5667925144287881,89,-6.11022
-0.3680711921929956,-35.7066,-0.6849097267465292,-0.6350782460795698,83,-7.54473
-0.1256489049653958,-41.5325,-0.5568649303845563,-0.0200344480389829,89,-7.24502
-0.0568820745552995,-42.5418,-0.0755864906094154,-0.3221495768659994,89,-6.65075
-0.481311924396457,-42.0267,-0.3268472564365929,-0.9538560577529608,22,-22.9774
-0.8086569654994786,-46.9359,-0.4852878188451492,-0.4218072755113419,63,-12.9287
-0.9987538439129712,-51.9557,-0.7982521844672688,-0.6448486511396487,51,-29.4014
-0.717211197662948,-52.4246,-0.928753616116574,-0.5265894131563059,53,-31.4389
-0.4751520097764647,-49.8895,-0.7760400408071646,-0.8489395936375487,51,-29.5439
-0.8623852470512595,-53.0966,-0.7206584611436462,-0.9860885471267508,51,-29.3348
-0.1837327678684707,-51.7275,-0.3157040485431568,-0.9824040334656088,51,-30.0875
-0.7889693034206307,-53.0862,-0.9717011438368112,-0.0307670487337547,53,-32.2327
-0.8556942217386948,-51.3407,-0.4028453370061315,-0.1000023104045362,49,-26.9257
-0.1039548387366897,-47.1727,-0.0114231582236695,-0.699580875907835,19,-22.5727
-0.5266605007817923,-51.075,-0.6500476649667438,-0.5303447073959224,62,-14.9166
-0.4296816716890658,-46.32,-0.1723490431076697,-0.8394717248993339,11,-23.3965
-0.6125572284878729,-52.4543,-0.3105827017631896,-0.920580823439388,49,-27.0748
-0.5489103634341126,-52.1781,-0.0525020449600827,-0.5702821356342439,51,-28.8737
-0.6823391047188208,-49.3783,-0.0201725313083566,-0.8539874165916371,47,-26.9548
-0.8723411855371102,-50.728,-0.3694420736873782,-0.0838067251634788,17,-20.16
-0.1138334138914032,-50.8459,-0.1818069055140206,-0.5951149156215619,43,-23.3697
-0.888591173500554,-39.8689,-0.8993063767667455,-0.3322897181623755,88,-6.8669
-0.0124902915554026,-50.4183,-0.3261368529141962,-0.088548130808191,18,-22.66
-0.0556887313396184,-69.5738,-0.6178128707557587,-0.3057715946407925,68,-10.9298
-0.3902852797614294,-53.5213,-0.8892946000951175,-0.6078512298829825,44,-24.4168
-0.7192970383955896,-36.725,-0.2549593520277372,-0.0210596742405884,83,-7.07231
-0.675706676282482,-41.0389,-0.2553958436816218,-0.3079544363000271,86,-5.865
-0.1401583863004005,-42.8572,-0.4499441042980187,-0.5167162566584029,32,-21.3184
-0.7843536226846979,-51.6668,-0.3530616850661866,-0.5608128637246624,44,-23.2318
-0.0468133432500118,-52.0551,-0.7815456708095307,-0.2817186141216512,44,-23.1517
-0.9387506392621364,-36.0086,-0.994554724095142,-0.4141663780951464,82,-9.5119
-0.0565344349931704,-70.1967,-0.7893783557078633,-0.5238778540707811,97,-4.37055
-0.4880253811937781,-49.7789,-0.5684989396288808,-0.5723180609600487,47,-27.4219
-0.7180831957097552,-41.1149,-0.9073270711537386,-0.14013798835742,33,-18.0438
-0.0934685641812795,-46.5563,-0.653399872253775,-0.2987235211145319,11,-23.1171
-0.1410490074722828,-41.1986,-0.98308756516732,-0.4701664124499749,28,-20.913
-0.5521799624467845,-47.8863,-0.0515464446999345,-0.9651858722398176,63,-5.46863
-0.0469896728990419,-46.6147,-0.1567920966399012,-0.7925735183984899,91,-1.05109
-0.2319856056426285,-44.2655,-0.971762383563878,-0.3564726518122345,38,-18.0997
-0.9071937107678296,-53.9883,-0.8441833764687499,-0.181317735221373,55,-28.5172
-0.0027278063974629,-37.3135,-0.3264579818764207,-0.1435947826264845,84,-5.86206
-0.5280341446551208,-52.0505,-0.4628012913416504,-0.9307409736158108,54,-27.6936
-0.6769716688973721,-39.329,-0.2726815199251631,-0.7259104672913432,73,-14.321
-0.6686392910290415,-50.5572,-0.6463035962023765,-0.44394450862563,17,-20.6836
-0.7035033768050862,-50.4641,-0.8420663127541335,-0.6687879190367975,64,-16.6773
-0.2530810202693324,-38.9742,-0.0706833362157631,-0.6451112794061268,88,-6.93349
-0.6413484891038976,-49.6295,-0.7851033480032097,-0.9065458765394272,47,-27.3098
-0.3536386497566658,-47.5677,-0.0169622338965813,-0.1643812086405628,91,-2.14898
-0.2778301129734946,-46.4076,-0.118856956469364,-0.4027310629154527,63,-12.7105
-0.3909297332142234,-59.1256,-0.2762146349140821,-0.2601592210767969,92,-3.58574
-0.93725664854024,-49.3356,-0.8331034672040523,-0.6753537944747939,14,-22.1514
-0.0457515962356415,-49.9509,-0.0884619485150955,-0.0408483777137554,18,-21.4584
-0.4662490882887314,-48.9251,-0.8427474981931958,-0.1084457951190006,14,-23.1067
-0.8592850645318783,-55.3199,-0.3354719276015195,-0.591120196176655,93,-3.60841
-0.8305579177776233,-43.9563,-0.1396376485069521,-0.4217289279875355,89,-10.1345
-0.7161047697556151,-49.7579,-0.6361776899584669,-0.3305737767628597,64,-16.4672
-0.1417911108482336,-44.062,-0.2503640416127574,-0.7607707427872078,98,-2.83939
-0.2307745172457682,-47.7701,-0.3410529279284042,-0.4299430317415801,63,-5.61275
-0.481614041507856,-47.7613,-0.8107303092904803,-0.2958914369136961,63,-7.20923
-0.0649821471708894,-44.7832,-0.3220063633378104,-0.0588685776447135,99,-4.22447
-0.8125983819081983,-44.3164,-0.7788071074381865,-0.0650023923882577,98,-2.96452
-0.4613553788111062,-45.1328,-0.2325515300852632,-0.8094722410326104,98,-1.6965
-0.0616170745096322,-44.7329,-0.5747224879240848,-0.6120255403049424,98,-2.71
-0.6262962433577458,-49.4385,-0.666294081222067,-0.6633382222901408,17,-20.9197
-0.3788532643613516,-44.8874,-0.3607737422479323,-0.0610066772281566,35,-21.957
-0.7700264541100561,-54.0999,-0.3230408146274632,-0.0803250638671807,53,-31.3297
-0.3285803995551984,-50.1987,-0.0875378718779822,-0.053226703000477,91,-1.90057
-0.1096224882053362,-34.9381,-0.5282730716707884,-0.3583681337495483,83,-6.69209
-0.1998959784589036,-35.0033,-0.8479955874526774,-0.5247512905699436,84,-6.37161
-0.2281499690563517,-44.5388,-0.7369053626848395,-0.7052588996766814,77,-12.3016
-0.7014534707183993,-49.6694,-0.7306559184170521,-0.6482423973396771,91,-2.79021
-0.0243934314740572,-40.169,-0.57843940028468,-0.6145820275881392,74,-11.9519
-0.5589967011528656,-45.219,-0.932006221090631,-0.6852444254871567,89,-7.84903
-0.6549871694108832,-38.7134,-0.8466411981301505,-0.7970732507655347,88,-6.71945
-0.8664770281998694,-41.0109,-0.9684814552988046,-0.1900879161204584,27,-19.5213
-0.4607356897643745,-49.3619,-0.7870789905885434,-0.9517908718977682,14,-21.8963
-0.6160472984441128,-43.9613,-0.0714795535497218,-0.5978201665416107,31,-19.2832
-0.4873787141301577,-52.5393,-0.2252881910426776,-0.5551205079433621,64,-16.1966
-0.4704873879822145,-49.4237,-0.5562215689236051,-0.59211881516672,48,-28.9806
-0.3219174407185048,-48.6123,-0.5967590237947662,-0.8852004590246751,47,-26.4597
-0.6713429481475133,-48.6352,-0.6237683269665759,-0.8781912182034972,47,-26.9926
-0.0445545297899674,-49.5841,-0.0196259529585048,-0.9165569590274132,48,-29.1527
-0.2170497055103084,-48.6717,-0.737541237016771,-0.0550891120348628,47,-26.7639
-0.6229759069407635,-50.2337,-0.8499894860504474,-0.8153549897393573,51,-30.2419
-0.6062957158432871,-49.2352,-0.994103126582032,-0.366870160653558,48,-28.8314
-0.9981925157479268,-49.6291,-0.9181787264706278,-0.5948848753059213,41,-25.5804
-0.0964686426030555,-49.5865,-0.6083161122370206,-0.2389143290639265,17,-20.7348
-0.470511685998047,-46.0372,-0.2026128936709968,-0.7965086447347147,99,-7.53214
-0.5010531821617622,-45.9754,-0.0442414407888093,-0.1373266919938108,37,-20.0166
-0.226172049856172,-38.9132,-0.7904804207492488,-0.4673927763967482,88,-5.30454
-0.1035776981933872,-44.3281,-0.8076847927787367,-0.124228713359722,12,-22.6819
-0.7528181228260684,-35.6246,-0.0233775707859572,-0.1636066387438826,83,-6.74775
-0.5549889708064925,-40.5622,-0.1295764320088311,-0.6161992514579062,33,-15.8783
-0.9353670147789188,-46.3833,-0.8236281847857193,-0.1184279308704544,35,-21.7308
-3.231441820483738e-05,-53.6413,-0.7842128800142564,-0.3072820453931352,49,-26.7705
-0.6186483275603155,-54.3585,-0.8876430584730304,-0.5483454840343095,67,-19.9275
-0.029678894486063,-50.3704,-0.8018034947161266,-0.2721797424244231,43,-23.1078
-0.9288990759982312,-48.5836,-0.3889134549027899,-0.6989489796556164,63,-7.75612
-0.737947717319742,-50.3959,-0.3229656858143953,-0.6590378640253323,94,-7.34779
-0.257063531806427,-38.6212,-0.9540064531378852,-0.7412501528541304,75,-10.5788
-0.4763673303666972,-51.4949,-0.727638999506789,-0.296839059011206,51,-29.3725
-0.1500324833410459,-49.5634,-0.3537946230711801,-0.1536022825567766,15,-23.6284
-0.3345405030719252,-43.4755,-0.8014284106134182,-0.2607975117473741,31,-19.9389
-0.0777260095372083,-52.3798,-0.8486146971023598,-0.710160843768008,54,-27.6208
-0.7629153176646435,-43.0261,-0.3812044201167008,-0.0648928024431473,99,-6.74463
-0.5716992536975337,-55.9623,-0.7346933739127756,-0.1808225102833046,65,-16.2067
-0.7598630839601326,-42.2372,-0.0221277538877763,-0.3602483128583987,32,-21.2444
-0.7897910512515391,-51.7384,-0.3024379142921368,-0.2346036031137718,51,-30.3891
-0.3912493429989543,-37.6129,-0.9378358000445992,-0.3008555462533693,84,-5.06977
-0.764407545056937,-36.2601,-0.3468773035464422,-0.3195841830409378,83,-6.63484
-0.930479422610988,-43.7703,-0.3253288808891752,-0.2379470680279967,32,-21.2214
-0.7096245716876951,-39.3021,-0.7265062649282067,-0.7503395385415367,88,-7.2982
-0.896791626153435,-49.9518,-0.6852258053393856,-0.4115185871419206,18,-21.2657
-0.8283705913211206,-52.004,-0.9666924911394804,-0.9091807859944429,44,-24.0334
-0.7294098892346357,-48.6195,-0.805242268701237,-0.3728192498072741,91,-1.51187
-0.6007467461537181,-35.9247,-0.1075022652082933,-0.9538269622387632,84,-5.94284
-0.9716568959501262,-62.9311,-0.8976208183761172,-0.1858208563652948,97,-0.983373
-0.9616651043801652,-48.7438,-0.9255914219300312,-0.8383937854456478,14,-22.073
-0.5460995950390173,-43.1459,-0.7548671149641388,-0.0702033799806212,74,-11.0859
-0.4221780657056263,-53.44,-0.6929244967284774,-0.4476534735818115,49,-26.654
-0.8987384616221606,-48.5583,-0.8294280122549489,-0.579929568450908,14,-22.4909
-0.7337522248249002,-42.1146,-0.937864562722106,-0.9825708927945382,89,-6.51645
-0.4789000466031945,-41.3347,-0.5684427910556225,-0.0340983179550509,77,-13.6237
-0.2666804909787962,-35.6585,-0.1725417216217815,-0.561126032186447,81,-8.42075
-0.9597061683197012,-36.0671,-0.7218071327411352,-0.2548235650007386,83,-6.71816
-0.8077120548974434,-35.9913,-0.8399293209863704,-0.3865280526283338,83,-7.51809
-0.3578494286451643,-35.5101,-0.7870364694212079,-0.6800978529203442,82,-9.4023
-0.4845661945256208,-40.8965,-0.0960041695064959,-0.282091906698613,27,-18.7548
-0.3022373806494612,-36.3209,-0.1664329306089721,-0.2543018752869478,83,-7.74603
-0.1965369632809356,-35.9057,-0.1763581885831966,-0.862254683756377,82,-9.83842
-0.0259087927510465,-57.1878,-0.4780199241078706,-0.0123154190106952,65,-15.0702
-0.4610218469627452,-49.0238,-0.75077562496241,-0.6938945114520484,15,-24.4722
-0.971396723672916,-40.5791,-0.2983549674987982,-0.4507329263334947,77,-14.8654
-0.1498762095429141,-45.2485,-0.090062899656001,-0.6791011264104322,99,-5.49682
-0.0103761549447709,-52.264,-0.92997301619217,-0.7372112498407897,66,-15.8804
-0.0643725070092562,-53.7109,-0.1043621141432663,-0.4911458350186782,55,-27.1927
-0.5501979071945889,-50.1842,-0.3918158549586625,-0.6589567579876214,43,-23.116
-0.046519024303974,-42.059,-0.0732109138652002,-0.5241744905161437,74,-11.81
-0.968894392813236,-47.6776,-0.7518155122638728,-0.3527022168140982,63,-7.69593
-0.0038758336365281,-43.8269,-0.9598538274552504,-0.1945651447326321,24,-22.4715
-0.5722989647299779,-57.5497,-0.2102514386305408,-0.3591774156447144,55,-30.2029
-0.7204537870196284,-51.3014,-0.7907212145091361,-0.5627052317850009,51,-30.2939
-0.6751586022243482,-52.4084,-0.3900231633125888,-0.5335793342573318,54,-27.4069
-0.5857873704489754,-39.5991,-0.9595380245711824,-0.7575355869944471,73,-14.2
-0.0294350197606673,-48.5013,-0.6418951098772229,-0.7602583042714948,15,-24.759
-0.6799437798484479,-37.0323,-0.1311820720201787,-0.9867708314811932,79,-10.8996
-0.4906254607747226,-53.0391,-0.0338085772809092,-0.6773849243895252,54,-27.9205
-0.4519293363517516,-43.0402,-0.8840136746337293,-0.0976002865738879,31,-20.2869
-0.8722864848466565,-44.1752,-0.4378938950940514,-0.6552847980730945,24,-22.5481
-0.8135398855521437,-48.6933,-0.1224536551501941,-0.6059664558633995,47,-26.637
-0.6571003086522367,-51.4585,-0.4180175899058265,-0.2484851065841713,54,-27.6739
-0.0603978075462574,-53.6324,-0.8537661324829084,-0.8444044831106159,49,-26.2502
-0.7443152367055049,-42.2922,-0.0259581296270118,-0.9727110625453445,86,-4.24468
-0.9956986387102404,-38.6429,-0.5516057401643244,-0.1004793118164079,85,-4.28921
-0.751398799524222,-44.9968,-0.1087925605991907,-0.4961825794391551,77,-12.1439
-0.8905485529356135,-45.4702,-0.9752239112086096,-0.3912767479541775,89,-9.9296
-0.9970911257893436,-57.0679,-0.9018840353601888,-0.3187493949706775,92,-2.79886
-0.617195824333485,-42.8232,-0.1396573376681746,-0.7088285827670788,98,-2.75863
-0.51937251682904,-35.1832,-0.9543895883535672,-0.6458393556866457,81,-8.81605
-0.682214239092947,-48.5698,-0.482543069681188,-0.752138625518536,17,-20.5531
-0.7293126902995333,-48.1636,-0.8539333157931706,-0.8709532114590792,16,-21.1864
-0.3055687428735796,-38.7741,-0.135546309454055,-0.9878778017570868,88,-7.17188
-0.5589292923146437,-41.9054,-0.5719648824036662,-0.5062119179730425,74,-11.7605
-0.1226295110353862,-48.9086,-0.6530352860683715,-0.7099714931022001,62,-14.9658
-0.7403696682183507,-42.5147,-0.3381351454445401,-0.2990439436856105,86,-5.81673
-0.7681400359186917,-39.476,-0.8097625015329742,-0.0932699370883087,73,-14.7948
-0.5105615859421004,-39.0776,-0.0747198248730415,-0.3778920889140585,75,-11.5272
-0.9967830384212112,-48.7252,-0.0254475775571922,-0.727683875723821,63,-9.83404
-0.5996518297685968,-41.1358,-0.4019176722011919,-0.8671062704679783,88,-3.02051
-0.0228250001843742,-52.5836,-0.5954448681798942,-0.1793876082562456,54,-29.0947
-0.9269261908668588,-43.972,-0.8700281154621388,-0.8332299441513543,32,-21.1907
-0.1243515748615432,-46.879,-0.188395547259581,-0.1955803393814174,11,-23.5057
